14;1;3292;10.568951;326;3.346199;0.162891
14;9;3293;10.100511;318;3.969742;0.068339
14;10;3295;10.196149;317;1.570178;0.503891
14;21;3294;10.143070;315;0.270163;0.147243
14;22;3293;10.108318;316;-1.031043;0.465529
14;22;3293;10.108318;316;-1.031043;0.406909
14;22;3293;10.108318;316;-1.031043;0.166465
14;22;3293;10.108318;316;-1.031043;0.011521
14;22;3293;10.108318;316;-1.031043;0.054343
14;22;3293;10.108318;316;-1.031043;0.440838
14;38;3294;10.140625;317;1.570000;0.354183
15;0;3297;9.614780;273;-0.786106;0.249296
15;1;3296;9.607365;272;-0.786106;0.068836
15;1;3294;9.636437;276;4.279331;0.458176
15;1;3300;9.640282;277;2.552848;0.310754
15;1;3301;9.623427;275;1.815146;0.058638
15;9;3299;9.618905;274;1.815146;0.506303
15;10;3299;9.626783;275;2.552848;0.445632
15;19;3297;9.602943;271;1.570000;0.301718
15;20;3297;9.602943;271;1.570000;0.188041
15;21;3297;9.628756;275;4.279331;0.261536
15;22;3297;9.614780;273;-0.786106;0.440220
15;22;3297;9.614780;273;-0.786106;0.412150
15;22;3297;9.614780;273;-0.786106;0.239989
15;22;3297;9.614780;273;-0.786106;0.507967
15;38;3298;9.621449;274;1.570000;0.282474
16;0;3319;9.901018;331;-0.541169;0.503223
16;1;3318;9.867216;329;-0.541169;0.413001
16;1;3322;9.871777;325;0.332467;0.059228
16;1;3325;9.918633;332;1.507758;0.015510
16;1;3314;9.970670;334;4.440811;0.046370
16;1;3320;10.007739;339;3.193380;0.103299
16;9;3318;9.950125;333;4.440811;0.326499
16;10;3321;9.919356;332;1.507758;0.453963
16;21;3321;9.903152;330;0.332467;0.123642
16;22;3319;9.905084;330;-0.541169;0.203167
16;22;3319;9.905084;330;-0.541169;0.396716
16;22;3319;9.905084;330;-0.541169;0.124545
16;22;3319;9.905084;330;-0.541169;0.114371
16;22;3319;9.905084;330;-0.541169;0.207234
16;38;3320;9.907281;332;1.570000;0.028942
17;0;3301;10.256235;335;-0.381278;0.119159
17;1;3299;10.422986;330;-0.381278;0.300599
17;1;3305;10.135056;331;0.422087;0.154013
17;1;3296;10.071595;339;4.413256;0.112767
17;1;3308;10.014529;335;1.299218;0.215067
17;1;3309;10.255708;343;2.259030;0.182231
17;1;3304;10.215569;344;2.854759;0.391959
17;9;3304;10.044093;337;1.299218;0.463137
17;10;3300;10.116881;338;4.413256;0.462688
17;21;3303;10.132907;335;0.422087;0.401534
17;22;3301;10.237517;333;-0.381278;0.257266
17;22;3301;10.237517;333;-0.381278;0.440921
17;22;3301;10.237517;333;-0.381278;0.072259
17;22;3301;10.237517;333;-0.381278;0.229614
17;22;3301;10.237517;333;-0.381278;0.437587
17;22;3301;10.237517;333;-0.381278;0.385508
17;38;3302;10.187152;337;1.570000;0.509805
18;0;3319;10.148881;350;0.051787;0.056356
18;1;3319;10.083838;346;0.051787;0.492675
18;1;3323;10.152752;346;0.703772;0.163123
18;1;3316;10.043235;348;-0.882563;0.439259
18;1;3322;10.230059;352;1.975042;0.480733
18;1;3316;10.089218;352;4.466781;0.139204
18;1;3318;10.217193;358;3.273351;0.392327
18;9;3320;10.150067;351;1.975042;0.353290
18;10;3318;10.116609;350;-0.882563;0.075610
18;21;3320;10.077982;349;0.703772;0.383557
18;22;3319;10.120919;349;0.051787;0.303646
18;22;3319;10.120919;349;0.051787;0.058353
18;22;3319;10.120919;349;0.051787;0.020339
18;22;3319;10.120919;349;0.051787;0.436789
18;22;3319;10.120919;349;0.051787;0.146614
18;22;3319;10.120919;349;0.051787;0.137598
18;38;3320;10.117234;347;1.570000;0.427206
19;0;3317;9.691347;296;-0.786106;0.233374
19;1;3314;9.690784;293;-0.786106;0.210175
19;1;3319;9.681194;291;0.230304;0.483001
19;1;3323;9.664212;292;0.784691;0.203485
19;1;3321;9.710691;300;2.255836;0.502728
19;1;3313;9.722688;298;4.606891;0.463140
19;1;3316;9.749645;304;3.477490;0.344839
19;9;3319;9.701100;298;2.255836;0.354647
19;10;3319;9.688040;296;0.784691;0.498750
19;21;3318;9.684306;295;0.230304;0.067486
19;22;3316;9.698036;295;-0.786106;0.175320
19;22;3316;9.698036;295;-0.786106;0.120434
19;22;3316;9.698036;295;-0.786106;0.499724
19;22;3316;9.698036;295;-0.786106;0.416603
19;22;3316;9.698036;295;-0.786106;0.320210
19;22;3316;9.698036;295;-0.786106;0.208648
19;38;3318;9.694493;297;1.570000;0.017128
20;0;3303;9.678095;282;-0.588744;0.477711
20;1;3302;9.667125;280;-0.588744;0.410906
20;1;3310;9.662896;282;1.405024;0.267314
20;1;3296;9.707111;282;-1.414818;0.260733
20;1;3309;9.701704;288;2.355487;0.109465
20;1;3303;9.740375;288;3.443697;0.203454
20;9;3305;9.696021;284;2.355487;0.479362
20;10;3302;9.680502;283;-1.414818;0.276118
20;21;3306;9.684895;283;1.405024;0.144025
20;22;3303;9.678095;282;-0.588744;0.263478
20;22;3303;9.678095;282;-0.588744;0.036776
20;22;3303;9.678095;282;-0.588744;0.472192
20;22;3303;9.678095;282;-0.588744;0.360028
20;22;3303;9.678095;282;-0.588744;0.209195
20;38;3304;9.689296;283;1.570000;0.129377
21;0;3334;9.608033;280;0.067281;0.499977
21;1;3334;9.601950;276;0.067281;0.505719
21;1;3332;9.613176;281;-1.488275;0.119160
21;1;3335;9.614027;282;2.231154;0.160003
21;1;3335;9.622716;284;2.782048;0.404723
21;1;3332;9.621555;283;3.926283;0.187605
21;1;3333;9.640279;287;3.338199;0.441921
21;9;3334;9.614157;282;2.782048;0.485617
21;10;3334;9.612137;281;2.231154;0.374523
21;19;3339;9.600777;276;1.570000;0.032864
21;20;3339;9.600777;276;1.570000;0.012318
21;21;3333;9.613335;281;-1.488275;0.124327
21;22;3334;9.605482;279;0.067281;0.072438
21;22;3334;9.605482;279;0.067281;0.421083
21;22;3334;9.605482;279;0.067281;0.264847
21;22;3334;9.605482;279;0.067281;0.326617
21;22;3334;9.605482;279;0.067281;0.476026
21;22;3334;9.605482;279;0.067281;0.462358
21;38;3334;9.612137;281;1.570000;0.066014
22;0;2758;9.725539;676;-0.000796;0.456020
22;1;2758;9.812790;671;-0.000796;0.356867
22;1;2755;9.735929;674;-0.702979;0.386472
22;1;2764;9.860755;674;0.955456;0.016677
22;1;2748;9.644982;679;4.642913;0.044883
22;1;2755;9.627534;683;3.604479;0.244782
22;1;2762;9.680984;683;2.466125;0.433264
22;1;2769;9.803811;681;1.815146;0.041180
22;9;2755;9.684303;678;4.642913;0.014587
22;10;2760;9.728130;677;0.955456;0.174413
22;19;2758;9.607532;689;1.570000;0.240256
22;20;2758;9.607532;689;1.570000;0.407788
22;21;2757;9.710480;677;-0.702979;0.022013
22;22;2758;9.762907;674;-0.000796;0.076433
22;22;2758;9.762907;674;-0.000796;0.413739
22;22;2758;9.762907;674;-0.000796;0.198352
22;22;2758;9.762907;674;-0.000796;0.045986
22;22;2758;9.762907;674;-0.000796;0.071768
22;22;2758;9.762907;674;-0.000796;0.300519
22;22;2758;9.762907;674;-0.000796;0.128482
22;38;2758;9.700356;678;1.570000;0.162333
23;0;2742;9.684273;648;0.527323;0.243037
23;1;2743;9.688917;646;0.527323;0.077967
23;1;2736;9.619112;646;-1.072109;0.420705
23;1;2739;9.701915;653;3.634778;0.212728
23;1;2746;9.733295;651;1.909451;0.117965
23;1;2743;9.736375;654;2.782048;0.306280
23;9;2742;9.693518;649;1.909451;0.138535
23;10;2740;9.679491;650;3.634778;0.192476
23;21;2740;9.661091;648;-1.072109;0.046894
23;22;2742;9.672417;647;0.527323;0.124022
23;22;2742;9.672417;647;0.527323;0.429372
23;22;2742;9.672417;647;0.527323;0.064646
23;22;2742;9.672417;647;0.527323;0.263067
23;22;2742;9.672417;647;0.527323;0.153017
23;38;2741;9.679848;649;1.570000;0.165452
24;0;2784;9.754938;702;0.109863;0.014100
24;1;2785;9.884288;698;0.109863;0.092643
24;1;2781;9.754939;701;-0.951226;0.091416
24;1;2789;9.921601;701;1.127771;0.047873
24;1;2788;9.793707;704;1.868661;0.012690
24;1;2778;9.645311;705;4.364688;0.295518
24;9;2785;9.764975;703;1.868661;0.443589
24;10;2785;9.780499;702;1.127771;0.114462
24;19;2787;9.614801;711;1.570000;0.269199
24;20;2787;9.614801;711;1.570000;0.291586
24;21;2783;9.743821;702;-0.951226;0.348603
24;22;2784;9.773592;701;0.109863;0.502237
24;22;2784;9.773592;701;0.109863;0.080447
24;22;2784;9.773592;701;0.109863;0.126536
24;22;2784;9.773592;701;0.109863;0.025936
24;22;2784;9.773592;701;0.109863;0.414668
24;38;2784;9.729858;703;1.570000;0.144541
25;0;2773;10.234139;665;-0.997163;0.242576
25;1;2769;10.231510;662;-0.997163;0.283370
25;1;2773;10.359161;658;-0.234530;0.202831
25;1;2780;10.570784;661;0.784691;0.287377
25;1;2781;10.240770;667;1.755519;0.288217
25;1;2770;10.052922;669;4.097048;0.244828
25;1;2779;10.101502;673;2.616045;0.232888
25;9;2777;10.246890;666;1.755519;0.272329
25;10;2777;10.336768;664;0.784691;0.109010
25;21;2774;10.279496;664;-0.234530;0.112332
25;22;2772;10.265148;664;-0.997163;0.203024
25;22;2772;10.265148;664;-0.997163;0.328453
25;22;2772;10.265148;664;-0.997163;0.240780
25;22;2772;10.265148;664;-0.997163;0.440967
25;22;2772;10.265148;664;-0.997163;0.406228
25;22;2772;10.265148;664;-0.997163;0.337082
25;38;2775;10.251833;666;1.570000;0.398692
26;0;2769;9.719067;692;-0.675468;0.204497
26;1;2766;9.686626;688;-0.675468;0.287116
26;1;2775;9.806425;691;1.106494;0.476428
26;1;2767;9.634563;696;4.025970;0.281658
26;1;2776;9.759536;697;2.190367;0.275546
26;9;2772;9.745491;694;2.190367;0.017343
26;10;2769;9.695209;694;4.025970;0.352262
26;19;2760;9.631396;687;1.570000;0.170628
26;20;2760;9.631396;687;1.570000;0.160824
26;21;2771;9.770295;692;1.106494;0.231479
26;22;2768;9.691137;691;-0.675468;0.257645
26;22;2768;9.691137;691;-0.675468;0.023746
26;22;2768;9.691137;691;-0.675468;0.395920
26;22;2768;9.691137;691;-0.675468;0.144622
26;38;2760;9.631396;687;1.570000;0.371212
27;0;2785;9.958812;684;-0.525547;0.394751
27;1;2783;9.967883;680;-0.525547;0.420750
27;1;2788;10.054861;679;0.302104;0.047918
27;1;2791;10.057413;681;0.887790;0.224693
27;1;2779;9.913806;683;-1.326447;0.219671
27;1;2791;10.030726;687;2.057038;0.342919
27;1;2781;9.866716;688;4.248087;0.375084
27;1;2785;10.010104;692;3.251456;0.099393
27;9;2784;9.964011;685;-1.326447;0.178907
27;10;2788;9.975967;684;0.887790;0.406878
27;21;2787;9.989197;683;0.302104;0.194014
27;22;2785;9.956784;683;-0.525547;0.453916
27;22;2785;9.956784;683;-0.525547;0.426525
27;22;2785;9.956784;683;-0.525547;0.085480
27;22;2785;9.956784;683;-0.525547;0.094455
27;22;2785;9.956784;683;-0.525547;0.330828
27;22;2785;9.956784;683;-0.525547;0.277526
27;22;2785;9.956784;683;-0.525547;0.127999
27;38;2786;9.980130;685;1.570000;0.027497
28;0;2790;10.370017;669;-1.386073;0.211904
28;1;2787;10.385122;668;-1.386073;0.051502
28;1;2791;10.590923;663;0.049162;0.315315
28;1;2794;10.535733;666;0.784691;0.225865
28;1;2795;10.494390;670;1.836417;0.244014
28;1;2790;10.401106;673;3.443697;0.343121
28;9;2792;10.354365;669;1.836417;0.293531
28;10;2792;10.395470;668;0.784691;0.051142
28;21;2791;10.411153;667;0.049162;0.394500
28;22;2789;10.430174;669;-1.386073;0.380430
28;22;2789;10.430174;669;-1.386073;0.414832
28;22;2789;10.430174;669;-1.386073;0.079015
28;22;2789;10.430174;669;-1.386073;0.059333
28;22;2789;10.430174;669;-1.386073;0.160688
28;38;2791;10.357805;669;1.570000;0.250755
29;0;2757;9.897916;653;-0.507853;0.328980
29;1;2755;9.841232;649;-0.507853;0.092463
29;1;2752;9.815720;653;-1.232142;0.404677
29;1;2762;10.066924;652;0.875367;0.178690
29;1;2763;10.110757;658;2.144430;0.441167
29;1;2754;9.853304;659;3.973875;0.398360
29;1;2758;9.921693;662;3.140796;0.165345
29;9;2759;9.966392;656;2.144430;0.486353
29;10;2759;9.962019;654;0.875367;0.083321
29;21;2756;9.888972;654;-1.232142;0.263270
29;22;2756;9.876675;652;-0.507853;0.374159
29;22;2756;9.876675;652;-0.507853;0.420708
29;22;2756;9.876675;652;-0.507853;0.418185
29;22;2756;9.876675;652;-0.507853;0.084073
29;22;2756;9.876675;652;-0.507853;0.376994
29;22;2756;9.876675;652;-0.507853;0.334826
29;38;2758;9.944933;655;1.570000;0.188354
30;0;2746;9.786605;663;-0.359545;0.148323
30;1;2745;9.765633;660;-0.359545;0.382321
30;1;2750;9.842757;663;0.832282;0.024959
30;1;2742;9.743150;664;-1.344625;0.334134
30;1;2750;9.752796;669;2.438613;0.026968
30;1;2744;9.755716;667;4.016959;0.404152
30;9;2748;9.781155;666;2.438613;0.245533
30;10;2746;9.778766;665;-1.344625;0.139837
30;21;2748;9.809173;664;0.832282;0.130086
30;22;2746;9.778920;662;-0.359545;0.259870
30;22;2746;9.778920;662;-0.359545;0.246615
30;22;2746;9.778920;662;-0.359545;0.058654
30;22;2746;9.778920;662;-0.359545;0.133445
30;22;2746;9.778920;662;-0.359545;0.334481
30;38;2747;9.776595;665;1.570000;0.232270
31;0;3049;9.716930;996;0.926613;0.016139
31;1;3054;9.674806;992;0.926613;0.434499
31;1;3047;9.663618;992;-0.000796;0.275546
31;1;3044;9.658058;994;-0.882563;0.187353
31;1;3043;9.668101;996;-1.326447;0.340975
31;1;3054;9.803160;999;1.841112;0.353256
31;1;3038;9.717802;1001;4.301615;0.096764
31;1;3049;9.798217;1002;2.801523;0.184487
31;1;3042;9.885655;1004;3.755518;0.187802
31;9;3046;9.708957;997;-1.326447;0.328912
31;10;3046;9.707604;996;-0.882563;0.052583
31;21;3047;9.698067;995;-0.000796;0.273945
31;22;3050;9.703983;995;0.926613;0.407831
31;22;3050;9.703983;995;0.926613;0.124343
31;22;3050;9.703983;995;0.926613;0.260700
31;22;3050;9.703983;995;0.926613;0.275864
31;22;3050;9.703983;995;0.926613;0.273239
31;22;3050;9.703983;995;0.926613;0.268339
31;22;3050;9.703983;995;0.926613;0.075111
31;22;3050;9.703983;995;0.926613;0.212150
31;38;3047;9.725912;997;1.570000;0.032215
32;0;3065;10.021317;1000;-0.117903;0.321722
32;1;3064;9.941431;997;-0.117903;0.503730
32;1;3061;9.910649;1001;-1.300481;0.074989
32;1;3068;10.065898;997;0.553560;0.176829
32;1;3069;10.089333;1001;1.325188;0.281977
32;1;3062;9.927600;1005;3.926283;0.155749
32;1;3064;10.009554;1008;3.276327;0.174879
32;9;3066;10.031506;1002;1.325188;0.059072
32;10;3066;10.032068;1000;0.553560;0.474672
32;21;3064;9.957016;1002;-1.300481;0.358323
32;22;3065;10.084757;999;-0.117903;0.219286
32;22;3065;10.084757;999;-0.117903;0.470497
32;22;3065;10.084757;999;-0.117903;0.146463
32;22;3065;10.084757;999;-0.117903;0.253599
32;22;3065;10.084757;999;-0.117903;0.055299
32;22;3065;10.084757;999;-0.117903;0.474132
32;38;3065;9.962724;1002;1.570000;0.127977
33;0;3052;9.998233;1012;-0.340069;0.026247
33;1;3051;9.934892;1009;-0.340069;0.444039
33;1;3057;9.998141;1010;0.784691;0.298449
33;1;3046;10.127061;1014;-1.571415;0.199260
33;1;3057;10.205405;1018;2.408061;0.403238
33;1;3049;10.284934;1019;3.728854;0.489976
33;9;3054;10.094415;1015;2.408061;0.138835
33;10;3051;10.052238;1014;-1.571415;0.068846
33;21;3054;10.022461;1013;0.784691;0.310095
33;22;3052;9.985178;1011;-0.340069;0.240175
33;22;3052;9.985178;1011;-0.340069;0.077249
33;22;3052;9.985178;1011;-0.340069;0.244416
33;22;3052;9.985178;1011;-0.340069;0.051277
33;22;3052;9.985178;1011;-0.340069;0.436604
33;38;3056;9.995429;1007;1.570000;0.024529
34;0;3063;9.638417;984;0.226011;0.172361
34;1;3064;9.627188;982;0.226011;0.012040
34;1;3069;9.638780;983;1.309563;0.476783
34;1;3059;9.624209;982;-0.889169;0.203424
34;1;3060;9.652805;987;4.068205;0.245202
34;1;3064;9.763826;990;3.023690;0.396165
34;9;3062;9.651368;986;4.068205;0.414612
