99;239;142;1;land;false;hills;4
100;198;205;1;land;false;mountain;4
101;191;197;1;land;false;hills;4
102;228;201;1;land;false;mountain;4
103;247;134;1;land;false;forest;4
104;219;209;1;land;false;forest;4
105;214;198;1;land;false;hills;4
106;209;191;1;land;false;hills;4
107;205;133;1;land;false;hills;4
108;150;166;1;land;false;mountain;4
109;178;166;1;land;false;hills;4
110;154;165;1;land;false;mountain;4
111;115;144;1;land;false;mountain;4
112;144;147;1;land;false;hills;4
113;145;158;1;land;false;hills;4
114;183;132;1;land;false;mountain;4
115;113;137;1;land;false;hills;4
116;182;174;1;land;false;plains;4
117;132;163;1;land;false;hills;4
118;131;132;1;land;false;mountain;4
119;140;174;1;land;false;mountain;4
120;166;162;1;land;false;forest;4
121;126;165;1;land;false;mountain;4
122;113;116;1;land;false;mountain;4
123;178;168;1;land;false;mountain;4
124;168;145;1;land;false;hills;4
125;139;110;1;land;false;mountain;4
126;167;171;1;land;false;mountain;4
127;182;145;1;land;false;mountain;4
128;133;146;1;land;false;hills;4
129;127;103;1;land;false;mountain;4
130;149;152;1;land;false;plains;4
131;143;105;1;land;false;mountain;4
132;180;162;1;land;false;plains;4
133;59;189;1;land;false;plains;4
134;120;243;1;land;false;plains;4
135;50;181;1;land;false;plains;4
136;55;197;1;land;false;plains;4
137;125;244;1;land;false;hills;4
138;128;236;1;land;false;plains;4
139;116;216;1;land;false;plains;4
140;87;237;1;land;false;plains;4
141;113;208;1;land;false;forest;4
142;127;185;1;land;false;plains;4
143;53;194;1;land;false;plains;4
144;96;213;1;land;false;forest;4
145;119;173;1;land;false;plains;4
146;124;243;1;land;false;forest;4
147;71;240;1;land;false;plains;4
148;57;236;1;land;false;plains;4
149;63;170;1;land;false;plains;4
150;58;218;1;land;false;plains;4
151;128;238;1;land;false;plains;4
152;126;215;1;land;false;plains;4
153;58;222;1;land;false;forest;4
154;57;207;1;land;false;hills;4
155;103;232;1;land;false;plains;4
156;92;72;1;land;false;forest;4
157;114;125;1;land;true;forest;4
158;130;122;1;land;false;jungle;4
159;107;80;1;land;false;hills;4
160;98;124;1;land;false;jungle;4
161;109;89;1;land;false;hills;4
162;90;95;1;land;false;mountain;4
163;122;109;1;land;false;hills;4
164;140;111;1;land;false;mountain;4
165;140;61;1;land;false;hills;4
166;93;101;1;land;false;hills;4
167;118;119;1;land;false;hills;4
168;80;114;1;land;true;jungle;4
169;112;61;1;land;true;forest;4
170;100;112;1;land;false;hills;4
171;138;79;1;land;false;jungle;4
172;82;137;1;land;false;hills;4
173;150;122;1;land;false;forest;4
174;152;129;1;land;false;jungle;4
175;116;74;1;land;false;hills;4
176;96;101;1;land;false;jungle;4
177;99;71;1;land;false;hills;4
178;131;126;1;land;false;hills;4
179;133;71;1;land;false;jungle;4
180;152;119;1;land;false;forest;4
181;145;116;1;land;true;forest;4
182;111;110;1;land;false;hills;4
183;125;96;1;land;false;jungle;4
184;121;118;1;land;false;hills;4
185;103;112;1;land;true;forest;4
186;94;74;1;land;false;hills;4
187;127;62;1;land;false;hills;4
188;111;112;1;land;false;hills;4
189;88;139;1;land;false;jungle;4
190;99;128;1;land;true;forest;4
191;146;92;1;land;false;forest;4
192;80;119;1;land;false;hills;4
193;151;114;1;land;false;mountain;4
194;111;107;1;land;false;hills;4
195;114;86;1;land;false;hills;4
196;113;93;1;land;true;forest;4
197;154;131;1;land;false;jungle;4
198;156;74;1;land;false;hills;4
199;140;78;1;land;false;jungle;4
200;138;160;1;land;false;plains;4
201;145;219;1;land;false;plains;4
202;111;210;1;land;false;plains;4
203;163;161;1;land;false;plains;4
204;130;217;1;land;false;plains;4
205;161;165;1;land;false;plains;4
206;156;168;1;land;false;plains;4
207;174;192;1;land;false;plains;4
208;151;169;1;land;false;plains;4
209;140;204;1;land;false;plains;4
210;157;185;1;land;false;plains;4
211;152;217;1;land;false;plains;4
212;131;173;1;land;false;plains;4
213;113;212;1;land;false;urban;4
214;170;230;1;land;false;plains;4
215;129;167;1;land;false;plains;4
216;115;166;1;land;false;plains;4
217;149;212;1;land;false;plains;4
218;176;196;1;land;false;plains;4
219;161;185;1;land;false;plains;4
220;129;184;1;land;false;plains;4
221;158;197;1;land;false;plains;4
222;186;22;1;land;true;forest;4
223;178;31;1;land;true;plains;4
224;185;63;1;land;true;plains;4
225;174;72;1;land;true;plains;4
226;200;59;1;land;false;forest;4
227;237;11;1;land;true;plains;4
228;27;33;1;land;false;hills;4
229;4;24;1;land;false;mountain;4
230;12;53;1;land;false;plains;4
231;6;36;1;land;false;mountain;4
232;11;37;1;land;false;forest;4
233;43;33;1;land;false;plains;4
234;22;9;1;land;false;plains;4
235;21;7;1;land;false;hills;4
236;19;43;1;land;false;mountain;4
237;49;19;1;land;false;mountain;4
238;2;26;1;land;false;plains;4
239;33;8;1;land;false;hills;4
240;35;17;1;land;false;plains;4
241;26;46;1;land;false;forest;4
242;9;30;1;land;false;mountain;4
243;7;44;1;land;false;hills;4
244;14;43;1;land;false;hills;4
245;29;11;1;land;false;plains;4
246;25;13;1;land;false;mountain;4
247;39;38;1;land;false;hills;4
248;28;28;1;land;false;plains;4
249;37;18;1;land;false;mountain;4
250;15;46;1;land;false;forest;4
251;25;38;1;land;false;hills;4
252;26;44;1;land;false;mountain;4
253;18;24;1;land;false;mountain;4
254;43;32;1;land;false;hills;4
255;222;75;1;land;false;hills;4
256;174;99;1;land;false;forest;4
257;153;42;1;land;false;plains;4
258;201;89;1;land;false;hills;4
259;206;107;1;land;false;plains;4
260;227;61;1;land;false;plains;4
261;205;96;1;land;false;forest;4
262;209;96;1;land;false;hills;4
263;225;90;1;land;false;forest;4
264;158;98;1;land;false;forest;4
265;213;82;1;land;false;plains;4
266;8;42;1;land;false;hills;4
267;39;72;1;land;false;plains;4
268;26;69;1;land;false;plains;4
269;28;104;1;land;false;mountain;4
270;42;91;1;land;false;hills;4
271;19;86;1;land;false;plains;4
272;17;37;1;land;false;plains;4
273;51;75;1;land;false;mountain;4
274;1;63;1;land;false;plains;4
275;39;65;1;land;false;plains;4
276;52;103;1;land;false;plains;4
277;35;101;1;land;false;hills;4
278;6;96;1;land;false;mountain;4
279;6;107;1;land;false;plains;4
280;14;107;1;land;false;hills;4
281;62;58;1;land;false;hills;4
282;1;73;1;land;false;hills;4
283;72;40;1;land;false;plains;4
284;44;81;1;land;false;plains;4
285;31;90;1;land;false;hills;4
286;41;73;1;land;false;plains;4
287;42;39;1;land;false;hills;4
288;64;77;1;land;false;plains;4
289;20;104;1;land;false;plains;4
290;69;80;1;land;false;hills;4
291;43;103;1;land;false;plains;4
292;13;42;1;land;false;mountain;4
293;70;102;1;land;false;mountain;4
294;14;100;1;land;false;plains;4
295;21;51;1;land;false;hills;4
296;73;114;1;land;false;hills;4
297;8;101;1;land;false;plains;4
298;55;50;1;land;false;plains;4
299;60;77;1;land;false;hills;4
300;61;66;1;land;false;hills;4
301;28;63;1;land;false;plains;4
302;26;106;1;land;false;plains;4
303;11;64;1;land;false;hills;4
304;6;66;1;land;false;plains;4
305;109;23;1;land;false;mountain;4
306;97;12;1;land;false;mountain;4
307;76;13;1;land;false;hills;4
308;89;57;1;land;false;hills;4
309;113;11;1;land;false;mountain;4
310;77;44;1;land;false;plains;4
311;89;74;1;land;false;plains;4
312;82;7;1;land;false;hills;4
313;75;78;1;land;false;mountain;4
314;112;28;1;land;false;mountain;4
315;120;29;1;land;false;mountain;4
316;135;26;1;land;false;forest;4
317;104;29;1;land;false;mountain;4
318;138;36;1;land;false;mountain;4
319;117;83;1;land;false;hills;4
320;102;72;1;land;false;mountain;4
321;139;46;1;land;false;hills;4
322;120;74;1;land;false;plains;4
323;198;213;1;land;false;forest;4
324;162;220;1;land;false;forest;4
325;236;208;1;land;false;forest;4
326;212;239;1;land;false;plains;4
327;224;238;1;land;false;forest;4
328;202;240;1;land;false;forest;4
329;209;230;1;land;false;forest;4
330;166;239;1;land;false;forest;4
331;181;227;1;land;false;forest;4
332;219;220;1;land;false;forest;4
333;183;245;1;land;false;forest;4
334;176;206;1;land;false;forest;4
335;210;234;1;land;false;forest;4
336;192;213;1;land;false;forest;4
337;209;254;1;land;false;forest;4
338;175;240;1;land;false;forest;4
339;103;115;1;land;false;hills;4
340;120;160;1;land;false;forest;4
341;121;137;1;land;false;forest;4
342;95;116;1;land;false;plains;4
343;155;107;1;land;false;forest;4
344;125;162;1;land;false;forest;4
345;158;149;1;land;false;forest;4
346;144;113;1;land;false;hills;4
347;109;160;1;land;false;forest;4
348;136;118;1;land;false;forest;4
349;156;111;1;land;false;plains;4
350;123;106;1;land;false;forest;4
351;106;97;1;land;false;forest;4
352;87;168;1;land;false;plains;4
353;161;129;1;land;false;plains;4
354;143;142;1;land;false;forest;4
355;86;106;1;land;false;forest;4
356;160;103;1;land;false;forest;4
357;136;138;1;land;false;plains;4
358;124;112;1;land;false;forest;4
359;126;126;1;land;false;forest;4
360;66;221;1;land;false;forest;4
361;79;231;1;land;false;plains;4
362;45;182;1;land;false;forest;4
363;63;236;1;land;false;urban;4
364;104;217;1;land;false;plains;4
365;49;203;1;land;false;plains;4
366;44;231;1;land;false;plains;4
367;31;228;1;land;false;plains;4
368;77;196;1;land;false;plains;4
369;65;207;1;land;false;forest;4
370;95;219;1;land;false;plains;4
371;35;215;1;land;false;plains;4
372;87;182;1;land;false;plains;4
373;103;227;1;land;false;forest;4
374;78;187;1;land;false;plains;4
375;97;180;1;land;false;plains;4
376;49;179;1;land;false;plains;4
377;72;172;1;land;false;plains;4
378;155;254;1;land;false;plains;4
379;173;209;1;land;false;forest;4
380;181;226;1;land;false;plains;4
381;196;227;1;land;false;plains;4
382;214;242;1;land;false;urban;4
383;169;206;1;land;false;plains;4
384;167;252;1;land;false;forest;4
385;191;223;1;land;false;forest;4
386;203;214;1;land;false;forest;4
387;232;243;1;land;false;forest;4
388;173;210;1;land;false;plains;4
389;217;221;1;land;false;plains;4
390;173;218;1;land;false;plains;4
391;196;245;1;land;false;forest;4
392;115;208;1;land;true;forest;4
393;123;189;1;land;true;forest;4
394;100;172;1;land;true;forest;4
395;159;202;1;land;false;forest;4
396;101;204;1;land;false;forest;4
397;149;190;1;land;false;forest;4
398;137;222;1;land;true;plains;4
399;122;184;1;land;false;forest;4
400;205;230;1;land;false;hills;4
401;222;248;1;land;false;hills;4
402;254;220;1;land;false;plains;4
403;245;247;1;land;false;mountain;4
404;203;220;1;land;false;plains;4
405;228;252;1;land;false;hills;4
406;218;217;1;land;false;hills;4
407;223;224;1;land;false;hills;4
408;219;233;1;land;false;plains;4
409;250;246;1;land;false;mountain;4
410;205;237;1;land;false;plains;4
411;241;223;1;land;false;plains;4
412;222;217;1;land;false;hills;4
413;214;235;1;land;false;plains;4
414;251;234;1;land;false;plains;4
415;237;222;1;land;false;hills;4
416;204;218;1;land;false;hills;4
417;218;223;1;land;false;mountain;4
418;229;247;1;land;false;mountain;4
419;224;222;1;land;false;hills;4
420;216;231;1;land;false;plains;4
421;246;233;1;land;false;plains;4
422;250;237;1;land;false;hills;4
423;247;223;1;land;false;plains;4
424;207;249;1;land;false;plains;4
425;238;218;1;land;false;mountain;4
426;239;231;1;land;false;plains;4
427;204;246;1;land;false;hills;4
428;253;224;1;land;false;hills;4
429;228;235;1;land;false;hills;4
430;217;236;1;land;false;plains;4
431;241;246;1;land;false;hills;4
432;209;234;1;land;false;hills;4
433;231;221;1;land;false;mountain;4
434;235;231;1;land;false;hills;4
435;160;196;1;land;false;urban;4
436;159;231;1;land;false;forest;4
437;159;240;1;land;false;plains;4
438;190;222;1;land;false;plains;4
439;173;201;1;land;false;forest;4
440;138;224;1;land;false;plains;4
441;159;254;1;land;false;plains;4
442;197;230;1;land;false;forest;4
443;176;195;1;land;false;forest;4
444;186;238;1;land;false;forest;4
445;177;199;1;land;false;plains;4
446;153;199;1;land;false;plains;4
447;181;250;1;land;false;forest;4
448;138;233;1;land;false;forest;4
449;11;219;1;land;true;forest;4
450;20;233;1;land;false;plains;4
451;161;85;1;land;false;plains;4
452;191;98;1;land;true;plains;4
453;160;36;1;land;false;urban;4
454;196;97;1;land;true;plains;4
455;219;98;1;land;true;plains;4
456;159;49;1;land;false;plains;4
457;171;78;1;land;false;plains;4
458;169;28;1;land;false;plains;4
459;149;36;1;land;false;plains;4
460;162;74;1;land;true;plains;4
461;150;30;1;land;true;plains;4
462;155;66;1;land;false;plains;4
463;207;90;1;land;true;plains;4
464;182;27;1;land;true;plains;4
465;226;81;1;land;true;plains;4
466;209;103;1;land;false;plains;4
467;221;95;1;land;false;plains;4
468;185;52;1;land;false;plains;4
469;27;41;1;land;false;forest;4
470;10;68;1;land;false;forest;4
471;73;90;1;land;false;forest;4
472;68;56;1;land;false;forest;4
473;74;35;1;land;false;forest;4
474;2;55;1;land;false;plains;4
475;14;66;1;land;false;forest;4
476;50;103;1;land;false;forest;4
477;42;54;1;land;false;urban;4
478;18;93;1;land;false;forest;4
479;88;113;1;land;false;plains;4
480;43;121;1;land;false;hills;4
481;58;98;1;land;false;plains;4
482;114;110;1;land;false;mountain;4
483;107;67;1;land;false;hills;4
484;80;117;1;land;false;mountain;4
485;104;44;1;land;false;mountain;4
486;102;44;1;land;false;forest;4
487;75;102;1;land;false;hills;4
488;91;87;1;land;false;hills;4
489;51;76;1;land;false;plains;4
490;103;108;1;land;false;forest;4
491;63;100;1;land;false;plains;4
492;68;106;1;land;false;hills;4
493;47;83;1;land;false;mountain;4
494;69;88;1;land;false;plains;4
495;85;69;1;land;false;mountain;4
496;177;72;1;land;false;forest;4
497;128;33;1;land;false;forest;4
498;151;71;1;land;false;plains;4
499;112;19;1;land;false;plains;4
500;141;91;1;land;false;plains;4
501;138;33;1;land;false;plains;4
502;140;50;1;land;false;plains;4
503;164;26;1;land;false;plains;4
504;142;27;1;land;false;plains;4
505;165;25;1;land;false;plains;4
506;174;18;1;land;false;hills;4
507;141;54;1;land;false;plains;4
508;119;18;1;land;false;plains;4
509;120;91;1;land;false;forest;4
510;190;65;1;land;false;plains;4
511;188;66;1;land;false;plains;4
512;177;60;1;land;false;plains;4
513;161;17;1;land;false;plains;4
514;116;52;1;land;false;forest;4
515;1;26;1;land;false;mountain;4
516;8;73;1;land;true;plains;4
517;5;73;1;land;false;hills;4
518;0;67;1;land;false;mountain;4
519;8;38;1;land;false;mountain;4
520;6;84;1;land;false;plains;4
521;38;57;1;land;false;mountain;4
522;34;60;1;land;false;hills;4
523;34;59;1;land;false;mountain;4
524;31;31;1;land;false;mountain;4
525;11;94;1;land;false;mountain;4
526;2;27;1;land;true;forest;4
527;2;89;1;land;false;mountain;4
528;9;70;1;land;true;plains;4
529;6;91;1;land;false;hills;4
530;23;62;1;land;true;plains;4
531;33;81;1;land;false;mountain;4
532;18;40;1;land;false;mountain;4
533;7;60;1;land;false;plains;4
534;8;45;1;land;false;mountain;4
535;25;62;1;land;false;forest;4
536;40;71;1;land;true;plains;4
537;38;28;1;land;false;hills;4
538;30;25;1;land;false;plains;4
539;37;96;1;land;true;forest;4
540;23;73;1;land;false;mountain;4
541;10;52;1;land;false;plains;4
542;2;92;1;land;false;mountain;4
543;9;52;1;land;false;hills;4
544;12;23;1;land;true;plains;4
545;29;94;1;land;false;mountain;4
546;18;51;1;land;false;mountain;4
547;27;195;1;land;false;plains;4
548;81;218;1;land;false;plains;4
549;46;207;1;land;false;plains;4
550;35;166;1;land;false;plains;4
551;68;201;1;land;false;plains;4
552;76;154;1;land;false;plains;4
553;91;153;1;land;false;plains;4
554;94;186;1;land;false;plains;4
555;79;163;1;land;false;plains;4
556;23;180;1;land;false;forest;4
557;69;220;1;land;false;plains;4
558;70;203;1;land;false;plains;4
559;51;214;1;land;false;plains;4
560;36;226;1;land;false;plains;4
561;37;218;1;land;false;forest;4
562;75;215;1;land;false;plains;4
563;96;191;1;land;false;forest;4
564;43;184;1;land;false;plains;4
565;65;194;1;land;false;mountain;4
566;90;197;1;land;false;plains;4
567;64;190;1;land;false;plains;4
568;31;153;1;land;false;plains;4
569;47;211;1;land;false;plains;4
570;79;162;1;land;false;plains;4
571;72;218;1;land;false;plains;4
572;71;209;1;land;false;plains;4
573;61;178;1;land;false;plains;4
574;26;169;1;land;false;plains;4
575;39;229;1;land;false;plains;4
576;230;130;1;land;false;forest;4
577;215;191;1;land;false;forest;4
578;215;161;1;land;false;forest;4
579;233;160;1;land;false;forest;4
580;225;128;1;land;false;urban;4
581;202;167;1;land;false;forest;4
582;221;143;1;land;false;forest;4
583;248;165;1;land;false;forest;4
584;199;179;1;land;false;forest;4
585;226;180;1;land;false;forest;4
586;201;168;1;land;false;forest;4
587;245;145;1;land;false;forest;4
588;203;177;1;land;false;forest;4
589;92;207;1;land;false;plains;4
590;121;203;1;land;false;plains;4
591;104;200;1;land;false;forest;4
592;94;175;1;land;false;plains;4
593;75;142;1;land;false;plains;4
594;98;150;1;land;false;plains;4
595;102;200;1;land;false;plains;4
596;97;143;1;land;false;plains;4
597;107;169;1;land;false;plains;4
598;180;156;1;land;false;forest;4
599;174;130;1;land;false;forest;4
600;166;102;1;land;false;forest;4
601;149;143;1;land;false;hills;4
602;144;116;1;land;false;forest;4
603;182;163;1;land;false;forest;4
604;147;113;1;land;false;hills;4
605;177;168;1;land;false;hills;4
606;164;106;1;land;false;forest;4
607;124;127;1;land;false;forest;4
608;141;118;1;land;false;forest;4
609;189;167;1;land;false;forest;4
610;177;170;1;land;false;hills;4
611;170;129;1;land;false;forest;4
612;159;172;1;land;false;forest;4
613;180;173;1;land;false;hills;4
614;129;146;1;land;false;forest;4
615;165;108;1;land;false;forest;4
616;119;169;1;land;false;hills;4
617;137;141;1;land;false;forest;4
618;128;17;1;land;false;plains;4
619;139;56;1;land;false;plains;4
620;145;0;1;land;false;plains;4
621;163;43;1;land;false;plains;4
622;179;29;1;land;false;plains;4
623;184;54;1;land;false;plains;4
624;145;15;1;land;false;plains;4
625;235;83;1;land;false;plains;4
626;205;53;1;land;false;plains;4
627;228;23;1;land;false;plains;4
628;249;14;1;land;false;plains;4
629;219;22;1;land;false;plains;4
630;236;44;1;land;false;plains;4
631;220;80;1;land;false;plains;4
632;228;11;1;land;false;plains;4
633;248;66;1;land;false;plains;4
634;231;252;1;land;false;plains;4
635;249;237;1;land;false;plains;4
636;245;221;1;land;false;forest;4
637;216;217;1;land;false;urban;4
638;216;236;1;land;false;plains;4
639;207;213;1;land;false;plains;4
640;240;238;1;land;false;forest;4
641;237;240;1;land;false;plains;4
642;213;239;1;land;false;plains;4
643;237;227;1;land;false;plains;4
644;185;214;1;land;false;plains;4
645;222;211;1;land;false;plains;4
646;58;217;1;land;false;plains;4
647;36;225;1;land;false;plains;4
648;4;224;1;land;false;forest;4
649;47;250;1;land;false;forest;4
650;30;238;1;land;false;plains;4
651;13;222;1;land;false;plains;4
652;57;248;1;land;false;plains;4
653;2;221;1;land;false;forest;4
654;57;203;1;land;false;plains;4
655;21;224;1;land;false;plains;4
656;55;199;1;land;false;plains;4
657;211;45;1;land;true;plains;4
658;250;103;1;land;true;plains;4
659;237;54;1;land;false;plains;4
660;216;45;1;land;true;plains;4
661;234;85;1;land;false;plains;4
662;98;155;1;land;false;jungle;4
663;117;93;1;land;false;jungle;4
664;101;114;1;land;false;forest;4
665;149;90;1;land;false;jungle;4
666;113;123;1;land;false;jungle;4
667;140;94;1;land;false;jungle;4
668;167;140;1;land;false;jungle;4
669;159;121;1;land;false;jungle;4
670;88;104;1;land;false;jungle;4
671;117;143;1;land;false;jungle;4
672;89;158;1;land;false;forest;4
673;153;93;1;land;false;jungle;4
674;98;139;1;land;false;jungle;4
675;106;138;1;land;false;forest;4
676;153;145;1;land;false;jungle;4
677;164;125;1;land;false;jungle;4
678;161;142;1;land;false;jungle;4
679;122;115;1;land;false;hills;4
680;91;121;1;land;false;hills;4
681;100;126;1;land;false;jungle;4
682;91;122;1;land;false;jungle;4
683;144;117;1;land;false;jungle;4
684;125;83;1;land;false;hills;4
685;150;98;1;land;false;jungle;4
686;142;85;1;land;false;jungle;4
687;160;135;1;land;false;hills;4
688;144;122;1;land;false;jungle;4
689;142;119;1;land;false;jungle;4
690;148;151;1;land;false;jungle;4
691;114;94;1;land;false;forest;4
692;119;135;1;land;false;jungle;4
693;121;101;1;land;false;jungle;4
694;106;107;1;land;false;jungle;4
695;141;109;1;land;false;jungle;4
696;132;124;1;land;false;jungle;4
697;132;105;1;land;false;jungle;4
698;144;107;1;land;false;jungle;4
699;140;157;1;land;false;jungle;4
700;112;121;1;land;false;jungle;4
701;159;112;1;land;false;forest;4
702;129;153;1;land;false;jungle;4
703;160;140;1;land;false;hills;4
704;137;158;1;land;false;jungle;4
705;142;123;1;land;false;forest;4
706;113;155;1;land;false;jungle;4
707;112;108;1;land;false;jungle;4
708;98;101;1;land;false;hills;4
709;111;133;1;land;false;jungle;4
710;132;79;1;land;false;jungle;4
711;131;93;1;land;false;forest;4
712;129;133;1;land;false;forest;4
713;153;129;1;land;false;jungle;4
714;121;158;1;land;false;jungle;4
715;211;220;1;land;false;forest;4
716;166;217;1;land;false;plains;4
717;169;244;1;land;false;forest;4
718;200;254;1;land;false;plains;4
719;203;247;1;land;false;hills;4
720;164;246;1;land;false;forest;4
721;155;225;1;land;false;forest;4
722;97;46;1;land;false;plains;4
723;145;57;1;land;false;plains;4
724;145;105;1;land;false;plains;4
725;122;60;1;land;false;plains;4
726;90;113;1;land;false;plains;4
727;116;109;1;land;false;plains;4
728;95;109;1;land;false;plains;4
729;115;80;1;land;true;plains;4
730;128;67;1;land;false;plains;4
731;84;54;1;land;false;plains;4
732;87;70;1;land;false;plains;4
733;89;61;1;land;false;plains;4
734;87;32;1;land;false;mountain;4
735;151;22;1;land;false;hills;4
736;107;53;1;land;false;hills;4
737;147;0;1;land;false;mountain;4
738;147;20;1;land;false;plains;4
739;144;36;1;land;false;mountain;4
740;131;44;1;land;false;plains;4
741;140;8;1;land;false;hills;4
742;117;53;1;land;false;plains;4
743;143;47;1;land;false;hills;4
744;155;59;1;land;false;plains;4
745;101;11;1;land;false;mountain;4
746;161;36;1;land;false;mountain;4
747;83;70;1;land;false;hills;4
748;155;51;1;land;false;hills;4
749;116;66;1;land;false;plains;4
750;114;55;1;land;false;hills;4
751;154;63;1;land;false;hills;4
752;106;57;1;land;false;hills;4
753;85;24;1;land;false;plains;4
754;87;47;1;land;false;hills;4
755;90;3;1;land;false;plains;4
756;90;48;1;land;false;plains;4
757;133;68;1;land;false;forest;4
758;112;63;1;land;false;hills;4
759;124;43;1;land;false;hills;4
760;121;4;1;land;false;mountain;4
761;134;24;1;land;false;hills;4
762;118;47;1;land;false;hills;4
763;39;152;1;land;false;forest;4
764;44;123;1;land;false;forest;4
765;46;94;1;land;false;forest;4
766;36;155;1;land;false;hills;4
767;25;95;1;land;false;hills;4
768;25;98;1;land;true;plains;4
769;72;163;1;land;false;forest;4
770;41;128;1;land;false;hills;4
771;28;163;1;land;false;forest;4
772;80;120;1;land;false;forest;4
773;62;101;1;land;false;forest;4
774;21;119;1;land;false;forest;4
775;36;90;1;land;true;plains;4
776;21;148;1;land;false;forest;4
777;13;130;1;land;false;hills;4
778;229;148;1;land;false;hills;4
779;234;163;1;land;false;forest;4
780;208;182;1;land;false;forest;4
781;239;226;1;land;false;forest;4
782;253;176;1;land;false;forest;4
783;221;159;1;land;false;forest;4
784;236;167;1;land;false;forest;4
785;238;194;1;land;false;forest;4
786;221;151;1;land;false;forest;4
787;230;214;1;land;false;forest;4
788;232;178;1;land;false;forest;4
789;247;170;1;land;false;forest;4
790;214;226;1;land;false;plains;4
791;229;223;1;land;false;forest;4
792;231;162;1;land;false;forest;4
793;231;218;1;land;false;forest;4
794;47;87;1;land;false;forest;4
795;62;109;1;land;false;forest;4
796;86;71;1;land;false;forest;4
797;120;103;1;land;true;forest;4
798;64;161;1;land;false;plains;4
799;109;230;1;land;false;plains;4
800;126;195;1;land;false;plains;4
801;107;228;1;land;true;plains;4
802;129;178;1;land;true;forest;4
803;130;175;1;land;true;forest;4
804;97;190;1;land;true;forest;4
805;102;185;1;land;false;plains;4
806;81;180;1;land;false;plains;4
807;127;155;1;land;false;plains;4
808;72;160;1;land;false;plains;4
809;54;181;1;land;false;plains;4
810;83;165;1;land;true;plains;4
811;62;206;1;land;false;forest;4
812;78;192;1;land;false;plains;4
813;122;175;1;land;false;plains;4
814;69;187;1;land;false;plains;4
